,Hora,Valor del analogo,On / Off
241,05:46:57,0.0332,True
242,05:46:57,0.0332,True
243,05:46:57,0.0332,True
244,05:46:57,0.0332,True
245,05:46:57,0.0332,True
246,05:46:57,0.0332,True
247,05:46:57,0.0332,True
248,05:46:57,0.0332,True
249,05:46:57,0.0332,True
250,05:46:57,0.0332,True
251,05:46:57,0.0332,True
252,05:46:57,0.0332,True
253,05:46:57,0.0332,True
254,05:46:57,0.0332,True
255,05:46:57,0.0332,True
256,05:46:57,0.0332,True
257,05:46:57,0.0332,True
258,05:46:57,0.0332,True
259,05:46:57,0.0332,True
260,05:46:57,0.0332,True
261,05:46:57,0.0332,True
262,05:46:57,0.0332,True
263,05:46:57,0.0332,True
264,05:46:57,0.0332,True
265,05:46:57,0.0332,True
266,05:46:57,0.0332,True
267,05:46:57,0.0332,True
268,05:46:57,0.0332,True
269,05:46:57,0.0332,True
270,05:46:57,0.0332,True
271,05:46:57,0.0332,True
272,05:46:57,0.0332,True
273,05:46:57,0.0332,True
274,05:46:57,0.0332,True
275,05:46:57,0.0332,True
276,05:46:57,0.0332,True
277,05:46:57,0.0332,True
278,05:46:57,0.0332,True
279,05:46:57,0.0332,True
280,05:46:57,0.0332,True
281,05:46:57,0.0332,True
282,05:46:57,0.0332,True
283,05:46:57,0.0332,True
284,05:46:57,0.0332,True
285,05:46:57,0.0332,True
286,05:46:57,0.0332,True
287,05:46:57,0.0332,True
288,05:46:57,0.0332,True
289,05:46:57,0.0332,True
290,05:46:57,0.0332,True
291,05:46:57,0.0332,True
292,05:46:57,0.0332,True
293,05:46:57,0.0332,True
294,05:46:57,0.0332,True
295,05:46:57,0.0332,True
296,05:46:57,0.0332,True
297,05:46:57,0.0332,True
298,05:46:57,0.0332,True
299,05:46:57,0.0332,True
300,05:46:57,0.0332,True
301,05:46:57,0.0332,True
302,05:46:57,0.0332,True
303,05:46:57,0.0332,True
304,05:46:57,0.0332,True
305,05:46:57,0.0332,True
306,05:46:57,0.0332,True
307,05:46:57,0.0332,True
308,05:46:57,0.0332,True
309,05:46:57,0.0332,True
310,05:46:57,0.0332,True
311,05:46:57,0.0332,True
312,05:46:57,0.0332,True
313,05:46:57,0.0332,True
314,05:46:57,0.0332,True
315,05:46:57,0.0332,True
316,05:46:57,0.0332,True
317,05:46:57,0.0332,True
318,05:46:57,0.0332,True
319,05:46:57,0.0332,True
320,05:46:57,0.0332,True
321,05:46:57,0.0332,True
322,05:46:57,0.0332,True
323,05:46:57,0.0332,True
324,05:46:57,0.0332,True
325,05:46:57,0.0332,True
326,05:46:57,0.0332,True
327,05:46:57,0.0332,True
328,05:46:57,0.0332,True
329,05:46:57,0.0332,True
330,05:46:57,0.0332,True
331,05:46:57,0.0332,True
332,05:46:57,0.0332,True
333,05:46:57,0.0332,True
334,05:46:57,0.0332,True
335,05:46:57,0.0332,True
336,05:46:57,0.0332,True
337,05:46:57,0.0332,True
338,05:46:57,0.0332,True
339,05:46:57,0.0332,True
340,05:46:57,0.0332,True
341,05:46:57,0.0332,True
342,05:46:57,0.0332,True
343,05:46:57,0.0332,True
344,05:46:57,0.0332,True
345,05:46:57,0.0332,True
346,05:46:57,0.0332,True
347,05:46:57,0.0332,True
348,05:46:57,0.0332,True
349,05:46:57,0.0332,True
350,05:46:57,0.0332,True
351,05:46:57,0.0332,True
352,05:46:57,0.0332,True
353,05:46:57,0.0332,True
354,05:46:57,0.0332,True
355,05:46:57,0.0332,True
356,05:46:57,0.0332,True
357,05:46:57,0.0332,True
358,05:46:57,0.0332,True
359,05:46:57,0.0332,True
360,05:46:57,0.0332,True
361,05:46:57,0.0332,True
362,05:46:57,0.0332,True
363,05:46:57,0.0332,True
364,05:46:57,0.0332,True
365,05:46:57,0.0332,True
366,05:46:57,0.0332,True
367,05:46:57,0.0332,True
368,05:46:57,0.0332,True
369,05:46:57,0.0332,True
370,05:46:57,0.0332,True
371,05:46:57,0.0332,True
372,05:46:57,0.0332,True
373,05:46:57,0.0332,True
374,05:46:57,0.0332,True
375,05:46:57,0.0332,True
376,05:46:57,0.0332,True
377,05:46:57,0.0332,True
378,05:46:57,0.0332,True
379,05:46:57,0.0332,True
380,05:46:57,0.0332,True
381,05:46:57,0.0332,True
382,05:46:57,0.0332,True
383,05:46:57,0.0332,True
384,05:46:57,0.0332,True
385,05:46:57,0.0332,True
386,05:46:57,0.0332,True
387,05:46:57,0.0332,True
388,05:46:57,0.0332,True
389,05:46:57,0.0332,True
390,05:46:57,0.0332,True
391,05:46:57,0.0332,True
392,05:46:57,0.0332,True
393,05:46:57,0.0332,True
394,05:46:57,0.0332,True
395,05:46:57,0.0332,True
396,05:46:57,0.0332,True
397,05:46:58,0.0332,True
398,05:46:58,0.0332,True
399,05:46:58,0.0332,True
400,05:46:58,0.0332,True
401,05:46:58,0.0332,True
402,05:46:58,0.0332,True
403,05:46:58,0.0332,True
404,05:46:58,0.0332,True
405,05:46:58,0.0332,True
406,05:46:58,0.0332,True
407,05:46:58,0.0332,True
408,05:46:58,0.0332,True
409,05:46:58,0.0332,True
410,05:46:58,0.0332,True
411,05:46:58,0.0332,True
412,05:46:58,0.0332,True
413,05:46:58,0.0332,True
414,05:46:58,0.0332,True
415,05:46:58,0.0332,True
416,05:46:58,0.0332,True
417,05:46:58,0.0332,True
418,05:46:58,0.0332,True
419,05:46:58,0.0332,True
420,05:46:58,0.0332,True
421,05:46:58,0.0332,True
422,05:46:58,0.0332,True
423,05:46:58,0.0332,True
424,05:46:58,0.0332,True
425,05:46:58,0.0332,True
426,05:46:58,0.0332,True
427,05:46:58,0.0332,True
428,05:46:58,0.0332,True
429,05:46:58,0.0332,True
430,05:46:58,0.0332,True
431,05:46:58,0.0332,True
432,05:46:58,0.0332,True
433,05:46:58,0.0332,True
434,05:46:58,0.0332,True
435,05:46:58,0.0332,True
436,05:46:58,0.0332,True
437,05:46:58,0.0332,True
438,05:46:58,0.0332,True
439,05:46:58,0.0332,True
440,05:46:58,0.0332,True
441,05:46:58,0.0332,True
442,05:46:58,0.0332,True
443,05:46:58,0.0332,True
444,05:46:58,0.0332,True
445,05:46:58,0.0332,True
446,05:46:58,0.0332,True
447,05:46:58,0.0332,True
448,05:46:58,0.0332,True
449,05:46:58,0.0332,True
450,05:46:58,0.0332,True
451,05:46:58,0.0332,True
452,05:46:58,0.0332,True
453,05:46:58,0.0332,True
454,05:46:58,0.0332,True
455,05:46:58,0.0332,True
456,05:46:58,0.0332,True
457,05:46:58,0.0332,True
458,05:46:58,0.0332,True
459,05:46:58,0.0332,True
460,05:46:58,0.0332,True
461,05:46:58,0.0332,True
462,05:46:58,0.0332,True
463,05:46:58,0.0332,True
464,05:46:58,0.0332,True
465,05:46:58,0.0332,True
466,05:46:58,0.0332,True
467,05:46:58,0.0332,True
468,05:46:58,0.0332,True
469,05:46:58,0.0332,True
470,05:46:58,0.0332,True
471,05:46:58,0.0332,True
472,05:46:58,0.0332,True
473,05:46:58,0.0332,True
474,05:46:58,0.0332,True
475,05:46:58,0.0332,True
476,05:46:58,0.0332,True
477,05:46:58,0.0332,True
478,05:46:58,0.0332,True
479,05:46:58,0.0332,True
480,05:46:58,0.0332,True
481,05:46:58,0.0332,True
482,05:46:58,0.0332,True
483,05:46:58,0.0332,True
484,05:46:58,0.0332,True
485,05:46:58,0.0332,True
486,05:46:58,0.0332,True
487,05:46:58,0.0332,True
488,05:46:58,0.0332,True
489,05:46:58,0.0332,True
490,05:46:58,0.0332,True
491,05:46:58,0.0332,True
492,05:46:58,0.0332,True
493,05:46:58,0.0332,True
494,05:46:58,0.0332,True
495,05:46:58,0.0332,True
496,05:46:58,0.0332,True
497,05:46:58,0.0332,True
498,05:46:58,0.0332,True
499,05:46:58,0.0332,True
500,05:46:58,0.0332,True
501,05:46:58,0.0332,True
502,05:46:58,0.0332,True
503,05:46:58,0.0332,True
504,05:46:58,0.0332,True
505,05:46:58,0.0332,True
506,05:46:58,0.0332,True
507,05:46:58,0.0332,True
508,05:46:58,0.0332,True
509,05:46:58,0.0332,True
510,05:46:58,0.0332,True
511,05:46:58,0.0332,True
512,05:46:58,0.0332,True
513,05:46:58,0.0332,True
514,05:46:58,0.0332,True
515,05:46:58,0.0332,True
516,05:46:58,0.0332,True
517,05:46:58,0.0332,True
518,05:46:58,0.0332,True
519,05:46:58,0.0332,True
520,05:46:58,0.0332,True
521,05:46:58,0.0332,True
522,05:46:58,0.0332,True
523,05:46:58,0.0332,True
524,05:46:58,0.0332,True
525,05:46:58,0.0332,True
526,05:46:58,0.0332,True
527,05:46:58,0.0332,True
528,05:46:58,0.0332,True
529,05:46:58,0.0332,True
530,05:46:58,0.0332,True
531,05:46:58,0.0332,True
532,05:46:58,0.0332,True
533,05:46:58,0.0332,True
534,05:46:58,0.0332,True
535,05:46:58,0.0332,True
536,05:46:58,0.0332,True
537,05:46:58,0.0332,True
538,05:46:58,0.0332,True
539,05:46:58,0.0332,True
540,05:46:58,0.0332,True
541,05:46:58,0.0332,True
542,05:46:58,0.0332,True
543,05:46:58,0.0332,True
544,05:46:58,0.0332,True
545,05:46:58,0.0332,True
546,05:46:58,0.0332,True
547,05:46:58,0.0332,True
548,05:46:58,0.0332,True
549,05:46:58,0.0332,True
550,05:46:58,0.0332,True
551,05:46:58,0.0332,True
552,05:46:58,0.0332,True
553,05:46:58,0.0332,True
554,05:46:58,0.0332,True
555,05:46:58,0.0332,True
556,05:46:58,0.0332,True
557,05:46:58,0.0332,True
558,05:46:58,0.0332,True
559,05:46:58,0.0332,True
560,05:46:58,0.0332,True
561,05:46:58,0.0332,True
562,05:46:58,0.0332,True
563,05:46:58,0.0332,True
564,05:46:58,0.0332,True
565,05:46:58,0.0332,True
566,05:46:58,0.0332,True
567,05:46:58,0.0332,True
568,05:46:58,0.0332,True
569,05:46:58,0.0332,True
570,05:46:58,0.0332,True
571,05:46:58,0.0332,True
572,05:46:58,0.0332,True
573,05:46:58,0.0332,True
574,05:46:58,0.0332,True
575,05:46:58,0.0332,True
576,05:46:58,0.0332,True
577,05:46:58,0.0332,True
578,05:46:58,0.0332,True
579,05:46:58,0.0332,True
580,05:46:58,0.0332,True
581,05:46:58,0.0332,True
582,05:46:58,0.0332,True
583,05:46:58,0.0332,True
584,05:46:58,0.0332,True
585,05:46:58,0.0332,True
586,05:46:58,0.0332,True
587,05:46:58,0.0332,True
588,05:46:58,0.0332,True
589,05:46:58,0.0332,True
590,05:46:58,0.0332,True
591,05:46:58,0.0332,True
592,05:46:58,0.0332,True
593,05:46:58,0.0332,True
594,05:46:58,0.0332,True
595,05:46:58,0.0332,True
596,05:46:58,0.0332,True
597,05:46:58,0.0332,True
598,05:46:58,0.0332,True
599,05:46:58,0.0332,True
600,05:46:58,0.0332,True
601,05:46:58,0.0332,True
602,05:46:58,0.0332,True
603,05:46:58,0.0332,True
604,05:46:58,0.0332,True
605,05:46:58,0.0332,True
606,05:46:58,0.0332,True
607,05:46:58,0.0332,True
608,05:46:58,0.0332,True
609,05:46:58,0.0332,True
610,05:46:58,0.0332,True
611,05:46:58,0.0332,True
612,05:46:58,0.0332,True
613,05:46:58,0.0332,True
614,05:46:58,0.0332,True
615,05:46:58,0.0332,True
616,05:46:58,0.0332,True
617,05:46:58,0.0332,True
618,05:46:58,0.0332,True
619,05:46:58,0.0332,True
620,05:46:58,0.0332,True
621,05:46:58,0.0332,True
622,05:46:58,0.0332,True
623,05:46:58,0.0332,True
624,05:46:58,0.0332,True
625,05:46:58,0.0332,True
626,05:46:58,0.0332,True
627,05:46:58,0.0332,True
628,05:46:58,0.0332,True
629,05:46:58,0.0332,True
630,05:46:58,0.0332,True
631,05:46:58,0.0332,True
632,05:46:58,0.0332,True
633,05:46:58,0.0332,True
634,05:46:58,0.0332,True
635,05:46:58,0.0332,True
636,05:46:58,0.0332,True
637,05:46:58,0.0332,True
638,05:46:58,0.0332,True
639,05:46:58,0.0332,True
640,05:46:58,0.0332,True
641,05:46:58,0.0332,True
642,05:46:58,0.0332,True
643,05:46:58,0.0332,True
644,05:46:58,0.0332,True
645,05:46:58,0.0332,True
646,05:46:58,0.0332,True
647,05:46:58,0.0332,True
648,05:46:58,0.0332,True
649,05:46:58,0.0332,True
650,05:46:58,0.0332,True
651,05:46:58,0.0332,True
652,05:46:58,0.0323,True
653,05:46:58,0.0323,True
654,05:46:58,0.0323,True
655,05:46:58,0.0323,True
656,05:46:58,0.0323,True
657,05:46:58,0.0323,True
658,05:46:58,0.0323,True
659,05:46:58,0.0323,True
660,05:46:59,0.0323,True
661,05:46:59,0.0323,True
662,05:46:59,0.0323,True
663,05:46:59,0.0323,True
664,05:46:59,0.0323,True
665,05:46:59,0.0323,True
666,05:46:59,0.0323,True
667,05:46:59,0.0323,True
668,05:46:59,0.0323,True
669,05:46:59,0.0332,True
670,05:46:59,0.0332,True
671,05:46:59,0.0332,True
672,05:46:59,0.0332,True
673,05:46:59,0.0332,True
674,05:46:59,0.0332,True
675,05:46:59,0.0332,True
676,05:46:59,0.0332,True
677,05:46:59,0.0332,True
678,05:46:59,0.0332,True
679,05:46:59,0.0332,True
680,05:46:59,0.0332,True
681,05:46:59,0.0332,True
682,05:46:59,0.0332,True
683,05:46:59,0.0332,True
684,05:46:59,0.0332,True
685,05:46:59,0.0332,True
686,05:46:59,0.0332,True
687,05:46:59,0.0332,True
688,05:46:59,0.0332,True
689,05:46:59,0.0332,True
690,05:46:59,0.0332,True
691,05:46:59,0.0332,True
692,05:46:59,0.0332,True
693,05:46:59,0.0332,True
694,05:46:59,0.0332,True
695,05:46:59,0.0332,True
696,05:46:59,0.0332,True
697,05:46:59,0.0332,True
698,05:46:59,0.0332,True
699,05:46:59,0.0332,True
700,05:46:59,0.0332,True
701,05:46:59,0.0332,True
702,05:46:59,0.0332,True
703,05:46:59,0.0332,True
704,05:46:59,0.0332,True
705,05:46:59,0.0332,True
706,05:46:59,0.0332,True
707,05:46:59,0.0332,True
708,05:46:59,0.0332,True
709,05:46:59,0.0332,True
710,05:46:59,0.0332,True
711,05:46:59,0.0332,True
712,05:46:59,0.0332,True
713,05:46:59,0.0332,True
714,05:46:59,0.0332,True
715,05:46:59,0.0332,True
716,05:46:59,0.0332,True
717,05:46:59,0.0332,True
718,05:46:59,0.0332,True
719,05:46:59,0.0332,True
720,05:46:59,0.0332,True
721,05:46:59,0.0332,True
722,05:46:59,0.0332,True
723,05:46:59,0.0332,True
724,05:46:59,0.0332,True
725,05:46:59,0.0332,True
726,05:46:59,0.0332,True
727,05:46:59,0.0332,True
728,05:46:59,0.0332,True
729,05:46:59,0.0332,True
730,05:46:59,0.0332,True
731,05:46:59,0.0332,True
732,05:46:59,0.0332,True
733,05:46:59,0.0332,True
734,05:46:59,0.0332,True
735,05:46:59,0.0332,True
736,05:46:59,0.0332,True
737,05:46:59,0.0332,True
738,05:46:59,0.0332,True
739,05:46:59,0.0332,True
740,05:46:59,0.0332,True
741,05:46:59,0.0332,True
742,05:46:59,0.0332,True
743,05:46:59,0.0332,True
744,05:46:59,0.0332,True
745,05:46:59,0.0332,True
746,05:46:59,0.0332,True
747,05:46:59,0.0332,True
748,05:46:59,0.0332,True
749,05:46:59,0.0332,True
750,05:46:59,0.0332,True
751,05:46:59,0.0332,True
752,05:46:59,0.0332,True
753,05:46:59,0.0332,True
754,05:46:59,0.0332,True
755,05:46:59,0.0332,True
756,05:46:59,0.0332,True
757,05:46:59,0.0332,True
758,05:46:59,0.0332,True
759,05:46:59,0.0332,True
760,05:46:59,0.0332,True
761,05:46:59,0.0332,True
762,05:46:59,0.0332,True
763,05:46:59,0.0332,True
764,05:46:59,0.0332,True
765,05:46:59,0.0332,True
766,05:46:59,0.0332,True
767,05:46:59,0.0332,True
768,05:46:59,0.0332,True
769,05:46:59,0.0332,True
770,05:46:59,0.0332,True
771,05:46:59,0.0332,True
772,05:46:59,0.0332,True
773,05:46:59,0.0332,True
774,05:46:59,0.0332,True
775,05:46:59,0.0332,True
776,05:46:59,0.0332,True
777,05:46:59,0.0332,True
778,05:46:59,0.0332,True
779,05:46:59,0.0332,True
780,05:46:59,0.0332,True
781,05:46:59,0.0332,True
782,05:46:59,0.0332,True
783,05:46:59,0.0332,True
784,05:46:59,0.0332,True
785,05:46:59,0.0332,True
786,05:46:59,0.0332,True
787,05:46:59,0.0332,True
788,05:46:59,0.0332,True
789,05:46:59,0.0332,True
790,05:46:59,0.0332,True
791,05:46:59,0.0332,True
792,05:46:59,0.0332,True
793,05:46:59,0.0332,True
794,05:46:59,0.0332,True
795,05:46:59,0.0332,True
796,05:46:59,0.0332,True
797,05:46:59,0.0332,True
798,05:46:59,0.0332,True
799,05:46:59,0.0332,True
800,05:46:59,0.0332,True
801,05:46:59,0.0332,True
802,05:46:59,0.0332,True
803,05:46:59,0.0332,True
804,05:46:59,0.0332,True
805,05:46:59,0.0332,True
806,05:46:59,0.0332,True
807,05:46:59,0.0332,True
808,05:46:59,0.0332,True
809,05:46:59,0.0332,True
810,05:46:59,0.0332,True
811,05:46:59,0.0332,True
812,05:46:59,0.0332,True
813,05:46:59,0.0332,True
814,05:46:59,0.0332,True
815,05:46:59,0.0332,True
816,05:46:59,0.0332,True
817,05:46:59,0.0332,True
818,05:46:59,0.0332,True
819,05:46:59,0.0332,True
820,05:46:59,0.0332,True
821,05:46:59,0.0332,True
822,05:46:59,0.0332,True
823,05:46:59,0.0332,True
824,05:46:59,0.0323,True
825,05:46:59,0.0323,True
826,05:46:59,0.0323,True
827,05:46:59,0.0323,True
828,05:46:59,0.0323,True
829,05:46:59,0.0323,True
830,05:46:59,0.0323,True
831,05:46:59,0.0323,True
832,05:46:59,0.0323,True
833,05:46:59,0.0323,True
834,05:46:59,0.0323,True
835,05:46:59,0.0323,True
836,05:46:59,0.0323,True
837,05:46:59,0.0323,True
838,05:46:59,0.0323,True
839,05:46:59,0.0323,True
840,05:46:59,0.0323,True
841,05:46:59,0.0323,True
842,05:46:59,0.0323,True
843,05:46:59,0.0323,True
844,05:46:59,0.0323,True
845,05:46:59,0.0323,True
846,05:46:59,0.0323,True
847,05:46:59,0.0323,True
848,05:46:59,0.0323,True
849,05:46:59,0.0323,True
850,05:46:59,0.0323,True
851,05:46:59,0.0323,True
852,05:46:59,0.0323,True
853,05:46:59,0.0323,True
854,05:46:59,0.0332,True
855,05:46:59,0.0332,True
856,05:46:59,0.0332,True
857,05:46:59,0.0332,True
858,05:46:59,0.0332,True
859,05:46:59,0.0332,True
860,05:46:59,0.0332,True
861,05:46:59,0.0332,True
862,05:46:59,0.0332,True
863,05:46:59,0.0332,True
864,05:46:59,0.0332,True
865,05:46:59,0.0332,True
866,05:46:59,0.0332,True
867,05:46:59,0.0332,True
868,05:46:59,0.0332,True
869,05:46:59,0.0332,True
870,05:46:59,0.0332,True
871,05:46:59,0.0332,True
872,05:46:59,0.0332,True
873,05:46:59,0.0332,True
874,05:46:59,0.0332,True
875,05:46:59,0.0332,True
876,05:46:59,0.0332,True
877,05:46:59,0.0332,True
878,05:46:59,0.0332,True
879,05:46:59,0.0332,True
880,05:46:59,0.0332,True
881,05:46:59,0.0332,True
882,05:46:59,0.0332,True
883,05:46:59,0.0332,True
884,05:46:59,0.0332,True
885,05:46:59,0.0332,True
886,05:46:59,0.0332,True
887,05:46:59,0.0332,True
888,05:46:59,0.0332,True
889,05:46:59,0.0332,True
890,05:46:59,0.0332,True
891,05:46:59,0.0332,True
892,05:46:59,0.0332,True
893,05:46:59,0.0332,True
894,05:46:59,0.0332,True
895,05:46:59,0.0332,True
896,05:46:59,0.0332,True
897,05:46:59,0.0332,True
898,05:46:59,0.0332,True
899,05:46:59,0.0332,True
900,05:46:59,0.0332,True
901,05:46:59,0.0332,True
902,05:46:59,0.0332,True
903,05:46:59,0.0332,True
904,05:46:59,0.0332,True
905,05:46:59,0.0332,True
906,05:46:59,0.0332,True
907,05:46:59,0.0332,True
908,05:46:59,0.0332,True
909,05:46:59,0.0323,True
910,05:46:59,0.0323,True
911,05:46:59,0.0323,True
912,05:46:59,0.0323,True
913,05:46:59,0.0323,True
914,05:46:59,0.0323,True
915,05:46:59,0.0323,True
916,05:46:59,0.0323,True
917,05:46:59,0.0323,True
918,05:46:59,0.0323,True
919,05:47:00,0.0323,True
920,05:47:00,0.0323,True
921,05:47:00,0.0323,True
922,05:47:00,0.0323,True
923,05:47:00,0.0323,True
924,05:47:00,0.0323,True
925,05:47:00,0.0323,True
926,05:47:00,0.0323,True
927,05:47:00,0.0323,True
928,05:47:00,0.0323,True
929,05:47:00,0.0323,True
